UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,height_cm,height_sd,number_planted,height_0,RGRm,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
DARY2016PHR_PTWKS,Xylopia fusca,NA,Indonesia,Jambi,PT WKS,NA,NA,NA,0,42.9,NA,NA,42.9,0.056733825,none,none,none,none,NA,NA
HARU2014ABJR_Kalampangan,Dyera polyphylla,Jelutung rawa,Indonesia,Central Kalimantan,Desa Kalampangan,10,2004-12,2004-12,0,35,5,1000,35,0.036677703,none,agroforestry alleycropping fertilization liming pruning,none,fertilization_liming,0.061538462,neutral
HARU2014ABJR_Kalampangan,Dyera polyphylla,Jelutung rawa,Indonesia,Central Kalimantan,Desa Kalampangan,4,2004-12,2010-12,72,617.125,71.74186946,1000,35,0.036677703,none,agroforestry alleycropping fertilization liming pruning,none,fertilization_liming,0.061538462,neutral
HARU2014ABJR_Kalampangan,Dyera polyphylla,Jelutung rawa,Indonesia,Central Kalimantan,Desa Kalampangan,10,2004-12,2010-2,63,454.38,70.8775752,1000,35,0.036677703,none,agroforestry alleycropping fertilization liming pruning,none,fertilization_liming,0.061538462,neutral
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1,16,3.494757979,150,12.55,5.55e-10,none,agroforestry areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2,17.95,3.422961681,150,12.55,5.55e-10,none,agroforestry areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0.5,12.55,3.07408523,150,12.55,5.55e-10,none,agroforestry areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2.5,19.35,2.744084547,150,12.55,5.55e-10,none,agroforestry areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0,12.55,3.07408523,150,12.55,5.55e-10,none,agroforestry areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,3,19.5,2.625515822,150,12.55,5.55e-10,none,agroforestry areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1.5,16.65,3.078419508,150,12.55,5.55e-10,none,agroforestry areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2,16.4,2.79,150,10.9,NA,none,agroforestry mixed planting coconut areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1,14.5,3.17,150,10.9,NA,none,agroforestry mixed planting coconut areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0.5,10.9,2.58,150,10.9,NA,none,agroforestry mixed planting coconut areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1.5,15.3,3.12,150,10.9,NA,none,agroforestry mixed planting coconut areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,3,17.45,3.087069808,150,10.9,NA,none,agroforestry mixed planting coconut areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2.5,17.4,3.015515434,150,10.9,NA,none,agroforestry mixed planting coconut areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1,14.65,4.43,150,11.65,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1.5,15.6,4.04,150,11.65,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2,16.8,3.53,150,11.65,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0,10.9,2.58,150,10.9,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0,11.65,4.23,150,11.65,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2.5,17.85,3.57,150,11.65,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0.5,11.65,4.23,150,11.65,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,3,17.9,3.64,150,11.65,5.24e-11,none,agroforestry mixed planting oil palm areca fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1.5,15.1,4.057914078,150,10.65,1.83e-13,none,agroforestry oil palm fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,1,14.35,3.537890143,150,10.65,1.83e-13,none,agroforestry oil palm fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2,15.7,4.048044796,150,10.65,1.83e-13,none,agroforestry oil palm fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,2.5,16.38,4.08,150,10.65,1.83e-13,none,agroforestry oil palm fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,3,16.43,4.12,150,10.65,1.83e-13,none,agroforestry oil palm fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0,10.65,3.304037934,150,10.65,1.83e-13,none,agroforestry oil palm fertilization liming,none,fertilization_liming,0.055555556,NA
HERN2018PPTP,Areca catechu,Pinang,Indonesia,Jambi,Desa Sinar Wajo,4,2017,2018,0.5,10.65,3.304037934,150,10.65,1.83e-13,none,agroforestry oil palm fertilization liming,none,fertilization_liming,0.055555556,NA
KUSI2007SIPD_dam,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,2,2006-2,2006-4,2,60.94252874,19.22988506,1000,57.47126437,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
KUSI2007SIPD_dam,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,2,2006-2,2006-3,1,57.47126437,21.83908046,1000,57.47126437,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
KUSI2007SIPD_dam,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,2,2006-2,2006-7,5,66.91954023,18.65517241,1000,57.47126437,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
KUSI2007SIPD_dam,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,2,2006-2,2006-1,8,70.69,19.54022989,1000,57.47126437,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
KUSI2007SIPD_forest,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,1,2006-2,2006-1,8,50,18.96551724,500,53.44827586,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
KUSI2007SIPD_forest,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,1,2006-2,2006-7,5,47.12643678,20.11494253,500,53.44827586,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
KUSI2007SIPD_forest,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,1,2006-2,2006-3,1,53.44827586,20.68965517,500,53.44827586,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
KUSI2007SIPD_forest,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Ex-PLG Blok C Kalampangan,1,2006-2,2006-4,2,48.85057471,20.11494253,500,53.44827586,NA,mycorrhiza fertilization,none,mycorrhiza,none,0.02,La_Nina
LIM2008BLTS_8families,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2006-11,12,31.95,NA,80,16.27,0.049086773,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2007-11,24,55.5,NA,85,16.27,0.049086773,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2005-11,0,16.27,NA,252,16.27,0.049086773,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Melaleuca cajuputi,Galam,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2006-11,12,188.47,NA,236,34.5,0.048816947,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Melaleuca cajuputi,Galam,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2005-11,0,34.5,NA,636,34.5,0.048816947,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Melaleuca cajuputi,Galam,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2007-11,24,238.16,NA,245,34.5,0.048816947,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2006-11,12,203.98,NA,118,43.14,0.049583705,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2007-11,24,270.45,NA,171,43.14,0.049583705,none,none,none,none,NA,La_Nina
LIM2008BLTS_8families,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Taruna Village block C ex MRP,1,2005-11,2005-11,0,43.14,NA,343,43.14,0.049583705,none,none,none,none,NA,La_Nina
LM2017PNTS,Adenanthera pavonina,Saga,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,22.03191489,6.177399195,107,14.23584906,0.541320355,none,none,none,none,0.25925,neutral
LM2017PNTS,Adenanthera pavonina,Saga,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,14.81052632,3.74533678,107,14.23584906,0.541320355,none,none,none,none,0.25925,neutral
LM2017PNTS,Adenanthera pavonina,Saga,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,19.48210526,5.496787823,107,14.23584906,0.541320355,none,none,none,none,0.25925,neutral
LM2017PNTS,Adenanthera pavonina,Saga,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,18.14516129,6.892253309,107,14.23584906,0.541320355,none,none,none,none,0.25925,neutral
LM2017PNTS,Adenanthera pavonina,Saga,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,30.57446809,11.08082657,107,14.23584906,0.541320355,none,none,none,none,0.25925,neutral
LM2017PNTS,Adenanthera pavonina,Saga,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,14.23584906,3.603046031,107,14.23584906,0.541320355,none,none,none,none,0.25925,neutral
LM2017PNTS,Adenanthera pavonina,Saga,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,19.40631579,5.124800163,107,14.23584906,0.541320355,none,none,none,none,0.25925,neutral
LM2017PNTS,Aglaia rubiginosa,Kajalaki,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,26.23529412,6.860479318,17,26.23529412,2.14e-8,none,none,none,none,0.25925,neutral
LM2017PNTS,Aglaia rubiginosa,Kajalaki,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,26.625,8.007288347,17,26.23529412,2.14e-8,none,none,none,none,0.25925,neutral
LM2017PNTS,Aglaia rubiginosa,Kajalaki,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,31.90714286,7.263445282,17,26.23529412,2.14e-8,none,none,none,none,0.25925,neutral
LM2017PNTS,Aglaia rubiginosa,Kajalaki,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,34.7,9.405081369,17,26.23529412,2.14e-8,none,none,none,none,0.25925,neutral
LM2017PNTS,Aglaia rubiginosa,Kajalaki,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,37.9,11.61847188,17,26.23529412,2.14e-8,none,none,none,none,0.25925,neutral
LM2017PNTS,Aglaia rubiginosa,Kajalaki,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,29.4,6.811754546,17,26.23529412,2.14e-8,none,none,none,none,0.25925,neutral
LM2017PNTS,Aglaia rubiginosa,Kajalaki,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,34.38,7.032432802,17,26.23529412,2.14e-8,none,none,none,none,0.25925,neutral
LM2017PNTS,Alseodaphne coriacea,Gemur,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,27.01724138,7.175717775,107,18.45283019,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Alseodaphne coriacea,Gemur,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,21.63218391,5.832875836,107,18.45283019,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Alseodaphne coriacea,Gemur,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,18.45283019,4.026417705,107,18.45283019,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Alseodaphne coriacea,Gemur,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,24.3559322,5.692592621,107,18.45283019,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Alseodaphne coriacea,Gemur,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,23.41111111,5.148977697,107,18.45283019,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Alseodaphne coriacea,Gemur,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,19.66666667,4.382111198,107,18.45283019,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Alseodaphne coriacea,Gemur,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,20.53333333,4.424650053,107,18.45283019,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,33.86046512,14.35670189,108,17.96296296,NA,none,fertilization,none,fertilization,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,34.63529412,14.62617277,108,17.96296296,NA,none,fertilization,none,fertilization,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,25.35643564,7.513433514,108,17.96296296,NA,none,fertilization,none,fertilization,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,38.92982456,17.87342366,108,17.96296296,NA,none,fertilization,none,fertilization,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,30.38383838,12.28879286,108,17.96296296,NA,none,fertilization,none,fertilization,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,17.96296296,3.866766927,108,17.96296296,NA,none,fertilization,none,fertilization,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,31.46701031,13.91256717,108,17.96296296,NA,none,fertilization,none,fertilization,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,37.81818182,11.15533767,24,17.125,NA,none,fertilization mounding weeding moderate,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,37.95909091,11.84903689,24,17.125,NA,none,fertilization mounding weeding moderate,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,44.5,13.46127343,24,17.125,NA,none,fertilization mounding weeding moderate,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,44.58823529,12.71838641,24,17.125,NA,none,fertilization mounding weeding moderate,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,17.125,4.561774064,24,17.125,NA,none,fertilization mounding weeding moderate,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,41.59444444,11.54665586,24,17.125,NA,none,fertilization mounding weeding moderate,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,25.82608696,7.22780096,24,17.125,NA,none,fertilization mounding weeding moderate,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,21.76190476,8.893282644,24,15.375,1.2e-6,none,fertilization mounding weeding total,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,15.375,3.061862178,24,15.375,1.2e-6,none,fertilization mounding weeding total,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,42,7.378647874,24,15.375,1.2e-6,none,fertilization mounding weeding total,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,37.36363636,8.208809016,24,15.375,1.2e-6,none,fertilization mounding weeding total,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,38.9,8.033955716,24,15.375,1.2e-6,none,fertilization mounding weeding total,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,27.83333333,8.998365865,24,15.375,1.2e-6,none,fertilization mounding weeding total,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,31.8125,9.024623723,24,15.375,1.2e-6,none,fertilization mounding weeding total,none,fertilization_mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,42.52894737,19.90617871,108,17.11320755,NA,none,fertilization weeding moderate,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,38.93932584,18.71678645,108,17.11320755,NA,none,fertilization weeding moderate,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,27.2755102,10.46524007,108,17.11320755,NA,none,fertilization weeding moderate,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,17.11320755,4.656425677,108,17.11320755,NA,none,fertilization weeding moderate,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,34.61702128,15.23020936,108,17.11320755,NA,none,fertilization weeding moderate,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,47.11594203,21.18096831,108,17.11320755,NA,none,fertilization weeding moderate,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,55.48387097,23.77196443,108,17.11320755,NA,none,fertilization weeding moderate,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,25.25287356,9.36124916,108,16.25714286,5.72e-6,none,fertilization weeding total,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,52.7,15.27748177,108,16.25714286,5.72e-6,none,fertilization weeding total,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,46.30138889,14.57917184,108,16.25714286,5.72e-6,none,fertilization weeding total,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,42.78518519,14.63867404,108,16.25714286,5.72e-6,none,fertilization weeding total,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,16.25714286,4.649293932,108,16.25714286,5.72e-6,none,fertilization weeding total,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,50.94444444,15.71927039,108,16.25714286,5.72e-6,none,fertilization weeding total,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,37.5,13.32337591,108,16.25714286,5.72e-6,none,fertilization weeding total,none,fertilization_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,27.625,7.726346392,24,17.70833333,NA,none,mounding,none,mounding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,22.98181818,5.955600515,24,17.70833333,NA,none,mounding,none,mounding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,19.66666667,3.985480896,24,17.70833333,NA,none,mounding,none,mounding,0.25925,neutral
