line,phase,date,day,month,treatment_name,wage,output,productivity,quality_rate,total_absenteeism,unplan_absenteeism,plan_absenteeism,tot_wk_hr,line_workers,style1,sam_style1,BaseWage,OvertimeWage,OldIncentive,OldTHP,TotalTardinessMin,WorkingHr,OTHr,DTMinPersons,DTMinMachine,DTMinMaterial,DTMinQuality,DTTotal,treat_qual,treat_prod,treat_fixed,after,t_prod,t_fixed,t_qual,treat,t_after,OT,lead_time
Productivity 2,Pre-Treatment,2015-08-15,sat,August,Productivity,300,60,37,81.67,0,0,0,8,19,12883,55.751,300,0,NA,300,0,8,0,68,68,2,0,138,0,1,0,0,0,0,0,1,0,0,9
Productivity 2,Pre-Treatment,2015-08-17,mon,August,Productivity,300,71,43,78.87,2.27,0,2.27,8,19,12883,55.751,300,0,NA,300,5,8,0,0,55,0,15,70,0,1,0,0,0,0,0,1,0,0,10
Productivity 2,Pre-Treatment,2015-08-18,tue,August,Productivity,468.75,115,51,85.22,4.55,0,4.55,11,19,12883,55.751,300,168.75,NA,468.75,0,8,3,41,27,3,0,71,0,1,0,0,0,0,0,1,0,1,11
Productivity 2,Pre-Treatment,2015-08-19,wed,August,Productivity,468.75,109,48,85.32,2.27,2.27,0,11,19,NA,55.751,300,168.75,NA,468.75,7,8,3,17,134,5,0,156,0,1,0,0,0,0,0,1,0,1,NA
Productivity 2,Pre-Treatment,2015-08-20,thu,August,Productivity,468.75,102,45,83.33,4.55,4.55,0,11,19,12883,55.751,300,168.75,NA,468.75,21,8,3,2,12,0,0,14,0,1,0,0,0,0,0,1,0,1,1
Productivity 2,Pre-Treatment,2015-08-21,fri,August,Productivity,468.75,125,58,89.6,0,0,0,11,19,12883,55.921,300,168.75,NA,468.75,22,8,3,11,26,0,0,37,0,1,0,0,0,0,0,1,0,1,2
Productivity 2,Pre-Treatment,2015-08-22,sat,August,Productivity,300,69,42,81.16,4.55,4.55,0,8,19,NA,55.751,300,0,NA,300,21,8,0,25,35,1,0,61,0,1,0,0,0,0,0,1,0,0,NA
Productivity 2,Pre-Treatment,2015-08-24,mon,August,Productivity,300,54,36,92.59,0,0,0,8,19,12883,55.921,300,0,NA,300,0,8,0,16,34,10,0,60,0,1,0,0,0,0,0,1,0,0,1
Productivity 2,Pre-Treatment,2015-08-25,tue,August,Productivity,300,NA,0,NA,0,0,0,8,19,NA,NA,300,0,NA,300,19,8,0,61,27,1,0,89,0,1,0,0,0,0,0,1,0,0,NA
Productivity 2,Pre-Treatment,2015-08-26,wed,August,Productivity,300,NA,0,NA,0,0,0,8,19,NA,NA,300,0,NA,300,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA
Productivity 2,Pre-Treatment,2015-08-27,thu,August,Productivity,468.75,75,33,88,0,0,0,11,19,12883,55.921,300,168.75,NA,468.75,9,8,3,0,55,0,0,55,0,1,0,0,0,0,0,1,0,1,1
Productivity 2,Pre-Treatment,2015-08-28,fri,August,Productivity,468.75,109,49,90.83,0,0,0,11,19,12883,55.921,300,168.75,NA,468.75,3,8,3,0,5,0,0,5,0,1,0,0,0,0,0,1,0,1,2
Productivity 2,Pre-Treatment,2015-08-29,sat,August,Productivity,300,9,6,77.78,0,0,0,8,17,12883,55.921,300,0,NA,300,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
Productivity 2,Pre-Treatment,2015-08-31,mon,August,Productivity,300,91,66,94.51,0,0,0,8,16,12883,55.921,300,0,NA,300,1,8,0,55,3,0,0,58,0,1,0,0,0,0,0,1,0,0,4
Productivity 2,Pre-Treatment,2015-09-01,tue,September,Productivity,468.75,182,23,96.7,0,0,0,11,16,725893,13.356,300,168.75,NA,468.75,3,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Productivity 2,Pre-Treatment,2015-09-02,wed,September,Productivity,468.75,452,57,98.45,0,0,0,11,16,725893,13.356,300,168.75,NA,468.75,0,8,3,0,0,0,5,5,0,1,0,0,0,0,0,1,0,1,2
Productivity 2,Pre-Treatment,2015-09-03,thu,September,Productivity,468.75,590,75,98.81,0,0,0,11,16,725893,13.356,300,168.75,NA,468.75,3,8,3,0,9,0,18,27,0,1,0,0,0,0,0,1,0,1,3
Productivity 2,Pre-Treatment,2015-09-04,fri,September,Productivity,300,390,68,98.97,4.35,4.35,0,8,16,725893,13.356,300,0,NA,300,0,8,0,60,96,51,27,234,0,1,0,0,0,0,0,1,0,0,4
Productivity 2,Pre-Treatment,2015-09-05,sat,September,Productivity,300,368,63,99.18,8.7,8.7,0,8,15,725893,13.356,300,0,NA,300,1,8,0,10,25,0,13,48,0,1,0,0,0,0,0,1,0,0,5
Productivity 2,Pre-Treatment,2015-09-07,mon,September,Productivity,300,NA,0,NA,0,0,0,8,15,725893,13.356,300,0,NA,300,2,8,0,0,8,166,0,174,0,1,0,0,0,0,0,1,0,0,6
Productivity 2,Pre-Treatment,2015-09-08,tue,September,Productivity,468.75,347,44,97.98,0,0,0,11,16,725893,13.356,300,168.75,NA,468.75,7,8,3,0,269,0,17,286,0,1,0,0,0,0,0,1,0,1,7
Productivity 2,Pre-Treatment,2015-09-09,wed,September,Productivity,468.75,618,80,99.03,0,0,0,11,16,728893,13.586,300,168.75,NA,468.75,0,8,3,20,85,3,10,118,0,1,0,0,0,0,0,1,0,1,1
Productivity 2,Pre-Treatment,2015-09-10,thu,September,Productivity,526.09,738,95,99.19,17.39,4.35,13.04,11,16,725893,13.356,300,168.75,57.34,526.09,0,8,3,45,59,2,31,137,0,1,0,0,0,0,0,1,0,1,1
Productivity 2,Pre-Treatment,2015-09-11,fri,September,Productivity,546.19,780,99,98.72,10.87,0,10.87,11,16,725893,13.356,300,168.75,77.44,546.19,0,8,3,0,9,0,41,50,0,1,0,0,0,0,0,1,0,1,2
Productivity 2,Pre-Treatment,2015-09-12,sat,September,Productivity,346.1,551,96,99.09,13.04,0,13.04,8,16,725893,13.356,300,0,46.1,346.1,2,8,0,1,15,0,9,25,0,1,0,0,0,0,0,1,0,0,3
Productivity 2,Pre-Treatment,2015-09-14,mon,September,Productivity,369.34,552,102,98.37,0,0,0,8,16,725893,13.356,300,0,69.34,369.34,1,8,0,0,15,0,0,15,0,1,0,0,0,0,0,1,0,0,4
Productivity 2,Pre-Treatment,2015-09-15,tue,September,Productivity,516.54,687,87,98.84,6.52,6.52,0,11,16,725893,13.356,300,168.75,47.79,516.54,0,8,3,68,68,2,0,138,0,1,0,0,0,0,0,1,0,1,5
Productivity 2,Pre-Treatment,2015-09-16,wed,September,Productivity,468.75,600,77,98.17,2.17,0,2.17,11,16,728893,13.586,300,168.75,NA,468.75,0,8,3,0,55,0,15,70,0,1,0,0,0,0,0,1,0,1,1
Productivity 2,Pre-Treatment,2015-09-17,thu,September,Productivity,632.24,917,116,98.91,9.09,4.55,4.55,11,16,725893,13.356,300,168.75,163.49,632.24,3,8,3,41,27,3,0,71,0,1,0,0,0,0,0,1,0,1,1
Productivity 2,Pre-Treatment,2015-09-18,fri,September,Productivity,495.94,700,90,98.29,9.09,6.82,2.27,11,16,725893,13.586,300,168.75,27.19,495.94,0,8,3,41,27,3,0,71,0,1,0,0,0,0,0,1,0,1,2
Productivity 2,Pre-Treatment,2015-09-19,sat,September,Productivity,300,451,0,98.23,4.55,4.55,0,8,14,725893,451,300,0,NA,300,3,8,0,17,40,5,0,62,0,1,0,0,0,0,0,1,0,0,3
Productivity 2,Pre-Treatment,2015-09-21,mon,September,Productivity,323.75,390,74,97.69,0,0,0,8,15,725893,13.586,300,0,23.75,323.75,13,8,0,11,26,0,0,37,0,1,0,0,0,0,0,1,0,0,4
Productivity 2,Pre-Treatment,2015-09-22,tue,September,Productivity,NA,735,95,98.23,4.55,4.55,0,11,16,725893,13.586,300,168.75,NA,468.75,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5
Productivity 2,Pre-Treatment,2015-09-23,wed,September,Productivity,468.75,790,102,98.73,0,0,0,11,16,725893,13.586,300,168.75,NA,468.75,0,8,3,5,3,0,0,8,0,1,0,0,0,0,0,1,0,1,6
Productivity 2,Pre-Treatment,2015-09-24,thu,September,Productivity,379.95,676,120,99.11,0,0,0,8,16,725893,13.586,300,0,79.95,379.95,0,8,0,61,27,1,0,89,0,1,0,0,0,0,0,1,0,0,7
Productivity 2,Pre-Treatment,2015-09-25,fri,September,Productivity,383.72,459,85,98.91,0,0,0,8,15,725893,13.356,300,0,83.72,383.72,0,8,0,20,0,1,0,21,0,1,0,0,0,0,0,1,0,0,8
Productivity 2,Pre-Treatment,2015-09-26,sat,September,Productivity,424.61,365,63,98.08,4.55,0,4.55,8,16,725893,13.356,300,0,124.61,424.61,2,8,0,0,15,7,0,22,0,1,0,0,0,0,0,1,0,0,9
Productivity 2,Pre-Treatment,2015-09-28,mon,September,Productivity,307.53,439,72,98.18,4.55,0,4.55,8,17,725893,13.356,300,0,7.53,307.53,2,8,0,20,65,7,25,117,0,1,0,0,0,0,0,1,0,0,10
Productivity 2,Pre-Treatment,2015-09-29,tue,September,Productivity,300,381,95,98.69,9.09,4.55,4.55,8,17,725893,13.356,300,0,NA,300,3,8,0,0,5,0,18,23,0,1,0,0,0,0,0,1,0,0,11
Productivity 2,Pre-Treatment,2015-09-30,wed,September,Productivity,468.75,925,107,98.7,0,0,0,11,17,725893,13.356,300,168.75,NA,468.75,0,8,3,5,39,2,19,65,0,1,0,0,0,0,0,1,0,1,12
Productivity 2,Pre-Treatment,2015-10-01,thu,October,Productivity,544.79,875,111,98.86,9.52,4.76,4.76,11,16,725893,13.356,300,168.75,76.04,544.79,3,8,3,0,53,1,0,54,0,1,0,0,0,0,0,1,0,1,13
Productivity 2,Pre-Treatment,2015-10-02,fri,October,Productivity,468.75,728,87,98.35,4.76,4.76,0,11,17,725893,13.356,300,168.75,NA,468.75,0,8,3,106,4,0,10,120,0,1,0,0,0,0,0,1,0,1,14
Productivity 2,Pre-Treatment,2015-10-03,sat,October,Productivity,332.71,629,92,98.57,4.76,4.76,0,8,19,725893,13.356,300,0,32.71,332.71,0,8,0,0,61,0,10,71,0,1,0,0,0,0,0,1,0,0,15
Productivity 2,Pre-Treatment,2015-10-05,mon,October,Productivity,341.7,646,95,98.92,0,0,0,8,19,725893,13.356,300,0,41.7,341.7,1,8,0,13,221,0,8,242,0,1,0,0,0,0,0,1,0,0,16
Productivity 2,Pre-Treatment,2015-10-06,tue,October,Productivity,538.65,902,97,98.89,0,0,0,11,19,725893,13.356,300,168.75,69.9,538.65,10,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17
Productivity 2,Pre-Treatment,2015-10-07,wed,October,Productivity,468.75,595,63,98.32,4.55,4.55,0,11,19,725893,13.356,300,168.75,NA,468.75,2,8,3,4,61,17,115,197,0,1,0,0,0,0,0,1,0,1,18
Productivity 2,Pre-Treatment,2015-10-08,thu,October,Productivity,532.3,900,96,98.56,2.27,2.27,0,11,19,725893,13.356,300,168.75,63.55,532.3,13,8,3,16,19,4,11,50,0,1,0,0,0,0,0,1,0,1,19
Productivity 2,Pre-Treatment,2015-10-09,fri,October,Productivity,486.12,600,64,98.33,11.36,11.36,0,11,19,725893,13.356,300,168.75,17.37,486.12,4,8,3,137,0,0,0,137,0,1,0,0,0,0,0,1,0,1,20
Productivity 2,Pre-Treatment,2015-10-10,sat,October,Productivity,325.15,551,81,98.55,4.55,0,4.55,8,19,725893,13.356,300,0,25.15,325.15,0,8,0,6,2,14,3,25,0,1,0,0,0,0,0,1,0,0,21
Productivity 2,Pre-Treatment,2015-10-12,mon,October,Productivity,300,485,71,98.56,0,0,0,8,19,725893,13.356,300,0,NA,300,5,8,0,2,13,0,5,20,0,1,0,0,0,0,0,1,0,0,22
Productivity 2,Pre-Treatment,2015-10-13,tue,October,Productivity,623.28,NA,114,99.44,4.55,4.55,0,11,19,725893,13.356,300,168.75,154.53,623.28,3,8,3,1,17,0,51,69,0,1,0,0,0,0,0,1,0,1,23
Productivity 2,Pre-Treatment,2015-10-14,wed,October,Productivity,468.75,670,71,98.81,4.55,0,4.55,11,19,725893,13.356,300,168.75,NA,468.75,7,8,3,0,0,0,60,60,0,1,0,0,0,0,0,1,0,1,24
Productivity 2,Pre-Treatment,2015-10-15,thu,October,Productivity,597.36,NA,104,99.41,0,0,0,11,20,725893,13.356,300,168.75,128.61,597.36,2,8,3,1,17,0,51,69,0,1,0,0,0,0,0,1,0,1,25
Productivity 2,Pre-Treatment,2015-10-16,fri,October,Productivity,468.75,467,50,98.72,0,0,0,11,19,725893,13.356,300,168.75,NA,468.75,2,8,3,0,5,0,33,38,0,1,0,0,0,0,0,1,0,1,26
Productivity 2,Pre-Treatment,2015-10-17,sat,October,Productivity,300,787,115,99.24,0,0,0,8,19,725893,13.356,300,0,NA,300,0,8,0,117,0,0,0,117,0,1,0,0,0,0,0,1,0,0,27
Productivity 2,Pre-Treatment,2015-10-19,mon,October,Productivity,300,319,57,98.12,2.27,2.27,0,8,19,725886,16.191,300,0,NA,300,2,8,0,0,3,90,0,93,0,1,0,0,0,0,0,1,0,0,1
Productivity 2,Pre-Treatment,2015-10-20,tue,October,Productivity,581.32,540,74,98.33,0,0,0,11,18,725886,16.191,300,168.75,112.57,581.32,0,8,3,0,65,0,32,97,0,1,0,0,0,0,0,1,0,1,2
