UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,survival_per,survival_sd,number_planted,half_life,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,41.66666667,NA,24,13.98189,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,91.66666667,NA,24,13.98189,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,100,NA,24,13.98189,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,91.66666667,NA,24,13.98189,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-6,7,95.83333333,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,79.16666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,100,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-12,13,79.16666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-8,9,91.66666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-3,4,95.83333333,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,79.16666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,95.83333333,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,100,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,91.66666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,79.16666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,91.66666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,95.83333333,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-4,5,95.83333333,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,2,100,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,79.16666667,NA,24,14.35225,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,75,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-8,9,75,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,2,93.51851852,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-3,4,89.81481481,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-6,7,85.18518519,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,44.44444444,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,36.11111111,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,31.48148148,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,86.11111111,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,78.24074074,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,95.83333333,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-4,5,88.88888889,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,94.44444444,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-12,13,44.44444444,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,91.66666667,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,44.44444444,NA,108,13.30381,none,none,none,none,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-3,4,84.25925926,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-6,7,75,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,100,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-4,5,82.40740741,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,2,91.66666667,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,94.44444444,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-8,9,69.44444444,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,39.81481481,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,43.51851852,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,87.96296296,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,69.44444444,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,69.44444444,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,43.51851852,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,82.40740741,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,36.11111111,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-12,13,43.51851852,NA,108,13.19703,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,50.92592593,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-12,13,50.92592593,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,48.14814815,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-8,9,67.59259259,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,49.07407407,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,77.77777778,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,68.51851852,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,67.59259259,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,100,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,50.92592593,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,2,80.55555556,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,67.59259259,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-3,4,73.14814815,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-6,7,67.59259259,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,85.18518519,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Alstonia pneumatophora,Pulai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-4,5,68.51851852,NA,108,13.58697,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,52.77777778,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,65.74074074,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-3,4,72.22222222,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,37.96296296,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,56.01851852,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,37.96296296,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-4,5,66.66666667,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-12,13,37.96296296,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,78.7037037,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,16.66666667,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,93.05555556,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-6,7,65.74074074,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-8,9,52.77777778,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,93.05555556,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,2,91.66666667,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Artocarpus integer,Mengkahai,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,27.77777778,NA,108,9.733312,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,65.42056075,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,65.42056075,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,57.00934579,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,78.5046729,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,45.79439252,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,89.71962617,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-6,7,83.17757009,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,83.17757009,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-3,4,88.78504673,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,91.58878505,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-8,9,78.5046729,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-4,5,87.85046729,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,80.8411215,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,93.45794393,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,2,94.39252336,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Baccaurea bracteata,Hampuak,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-12,13,65.42056075,NA,107,17.96187,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,72.22222222,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-6,7,96.2962963,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-12,1,98.61111111,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,95.37037037,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,43.51851852,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,98.61111111,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-11,12,82.40740741,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,96.2962963,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-9,10,95.37037037,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,98.61111111,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-4,5,98.14814815,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-8,9,95.37037037,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-3,4,98.61111111,NA,108,17.89078,none,none,none,none,0.25925,neutral
LM2017PNTS,Campnosperma squamatum,Teras nyating,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-12,13,82.40740741,NA,108,17.89078,none,none,none,none,0.25925,neutral
